SppName	Label	OttId	GbifId	ncbiId	Synonyms
Rattus novaeguineae	Rattus_novaeguineae_MURIDAE_RODENTIA	795203	gbif:2439264	ncbi:443911	
Rattus praetor	Rattus_praetor_MURIDAE_RODENTIA	109411	gbif:2439229	ncbi:349711	Rattus praetor mediocris,Rattus leucopus utakwa,Rattus mordax tramitius,Rattus sansapor,Rattus bandiculus,Rattus coenorum,Rattus purdiensis
Rattus pyctoris	Rattus_pyctoris_MURIDAE_RODENTIA	818981	gbif:4264918	ncbi:583359	Rattus rattoides,Rattus rattus khumbuensis,Rattus humiliatus celsus,Epimys rattus shigarus,Rattus turkestanicus,Mus rattoides,Mus turkestanicus,Mus vicerex
Rattus rattus	Rattus_rattus_MURIDAE_RODENTIA	271571	gbif:2439270	ncbi:10117	Rattus rattoides,Rattus wroughtoni,Mus rattus,Mus muansae,Oryzomys flavescens,Rattus domesticus varius,Rattus rattus chionogaster,Rattus domesticus fuscus,Rattus rattus girensis,Mus rattus ater,Mus rattus brookei,Rattus domesticus albus,Rattus norvegicus longicaudus,Mus rattus intermedius,Rattus domesticus fulvaster,Mus rattus jurassicus,Mus tompsoni,Mus rufescens,Mus alexandrinus,Mus griseocaeruleus,Epimys chionogaster,Mus variabilis,Mus tectorum fuliginosus,Rattus rattus ruthenus,Rattus rattus narbadae,Rattus rattus nericola,Rattus domesticus ater,Mus atridorsum,Musculus frugivorus,Hapalotis arboricola,Rattus rattus sueirensis,Mus alexandrinorattus,Myoxus siculae,Mus leucogaster,Mus sylvestris,Mus erythronotus,Mus tetragonurus,Mus kandiyanus,Epimys rattus,Mus ceylonus,Mus tectorum,Mus latipes,Mus arboreus,Mus picteti,Mus nemoralis,Mus subcaeruleus,Mus crassipes,Rattus domesticus,Epimys kelaarti,Mus kijabius,Mus flaviventris,Mus infralineatus,Mus galapagoensis,Mus flavescens,Mus atratus,Rattus rattus wroughtoni,Mus jujensis,Mus insularis,Mus asiaticus,Mus samharensis,Mus novaezelandiae
Rattus satarae	Rattus_satarae_MURIDAE_RODENTIA	106808	gbif:4264919	ncbi:69076	Rattus rattus satarae
Rattus sordidus	Rattus_sordidus_MURIDAE_RODENTIA	794938	gbif:2439232	ncbi:10120	Rattus gestri bunae,Rattus youngi,Rattus conatus,Rattus sordidus gestroi,Rattus brachyrhinus,Mus sordidus
Rattus steini	Rattus_steini_MURIDAE_RODENTIA	690684	gbif:2439279	ncbi:472763	Paramelomys steini
Rattus tanezumi	Rattus_tanezumi_MURIDAE_RODENTIA	85028	gbif:2439262	ncbi:35732	Rattus brunneusculus,Mus brunneusculus,Rattus flavipectus,Rattus rattus sladeni,Epimys rattus fortunatus,Rattus rattus auroreus,Rattus rattus gangutrianus,Rattus rattus moheius,Rattus rattus amboinensis,Rattus rattus santalum,Epimys rattus insulanus,Rattus rattus mesanis,Rattus rattus bullocki,Rattus rattus kadanus,Rattus rattus barussanoides,Rattus rattus lontaris,Epimys rattus turbidus,Rattus rattus robinsoni,Rattus rattus tistae,Rattus rattus thai,Epimys rattus rangensis,Rattus rattus palembang,Epimys rattus dentatus,Rattus rattus kramensis,Epimys rattus exsul,Rattus rattus makassarius,Rattus mindanensis tablasi,Rattus rattus panjius,Rattus rattus lanensis,Rattus rattus tikos,Rattus rattus argyraceus,Rattus rattus pelengensis,Epimys rattus portus,Rattus rattus bhotia,Rattus rattus pipidonis,Epimys rattus poenitentiarii,Rattus rattus tatkonensis,Rattus rattus moluccarius,Rattus rattus septicus,Rattus rattus samati,Rattus rattus yeni,Rattus rattus talaudensis,Rattus rattus alangensis,Rattus rattus khyensis,Epimys rattus makensis,Mus yunnanensis,Epimys coloratus,Rattus rattus sumbae,Rattus germaini,Mus diardii,Mus neglectus,Mus kelleri,Epimys benguetensis,Mus sladeni,Mus nemoralis,Mus canna,Epimys robiginosus,Mus ouangthomae,Rattus dammermani,Mus tanezumi,Rattus sapoensis,Mus pulliventer,Mus brunneus,Rattus rattus obiensis,Mus pannosus,Rattus macmillani,Rattus masaretes,Rattus molliculus,Rattus toxi,Mus mindanensis,Rattus palelae,Mus flavipectus,Mus zamboangae,Rattus lalolis,Mus robustulus
Rattus tiomanicus	Rattus_tiomanicus_MURIDAE_RODENTIA	977033	gbif:2439235	ncbi:83755	Epimys roa,Rattus rattus banguei,Rattus rattus pemanggis,Rattus rattus piperis,Rattus rattus pharus,Rattus rattus sebasianus,Rattus rattus kabanicus,Rattus rattus terutavensis,Rattus rattus vernalus,Rattus rattus perhentianus,Rattus rattus generatius,Rattus rattus jemuris,Rattus rattus payanus,Rattus rattus lasurius,Rattus rattus luxuriosus,Rattus rattus roquei,Mus rattus rhionis,Rattus rattus delirius,Rattus rattus batin,Epimys rattus pauper,Rattus rattus sribuatensis,Rattus rattus ambersoni,Epimys rattus viclana,Mus rattus rumpia,Epimys neglectus lamucotanus,Mus jarak,Mus jalorensis,Epimys mara,Mus tambelanicus,Epimys tingius,Mus siantanicus,Epimys maerens,Rattus rattus mangalumis,Mus julianus,Epimys tua
Rattus tunneyi	Rattus_tunneyi_MURIDAE_RODENTIA	794935	gbif:2439226	ncbi:10121	Rattus culmorum vallesius,Rattus tunneyi dispar,Mus tunneyi,Rattus culmorum apex,Rattus culmorum austrinus,Zyzomys woodwardi,Rattus melvilleus,Mus woodwardi,Mus culmorum
Rattus verecundus	Rattus_verecundus_MURIDAE_RODENTIA	690698	gbif:4264910	ncbi:472764	Stenomys verecundus,? verecundus
Rattus villosissimus	Rattus_villosissimus_MURIDAE_RODENTIA	794932	gbif:2439256	ncbi:10122	Rattus sordidus villosissimus,Mus longipilis,Rattus villosissimus profusus,Mus villosissimus
Ratufa affinis	Ratufa_affinis_SCIURIDAE_RODENTIA	1054154	gbif:2437564	ncbi:226821	Sciurus affinis
Ratufa bicolor	Ratufa_bicolor_SCIURIDAE_RODENTIA	1054150	gbif:2437566	ncbi:226822	Sciurus bicolor,Ratufa tennentii
Ratufa macroura	Ratufa_macroura_SCIURIDAE_RODENTIA	3609170	gbif:2437563	ncbi:1479094	Sciurus zeylanicus
Redunca arundinum	Redunca_arundinum_BOVIDAE_CETARTIODACTYLA	1090930	gbif:2441037	ncbi:59554	
Redunca fulvorufula	Redunca_fulvorufula_BOVIDAE_CETARTIODACTYLA	1090928	gbif:2441036	ncbi:59555	Antilope fulvorufula
Redunca redunca	Redunca_redunca_BOVIDAE_CETARTIODACTYLA	1090935	gbif:2441038	ncbi:59556	Antilope redunca
Reithrodontomys bakeri	Reithrodontomys_bakeri_CRICETIDAE_RODENTIA	52084	gbif:5786875	ncbi:243217	
Reithrodontomys brevirostris	Reithrodontomys_brevirostris_CRICETIDAE_RODENTIA	771977	gbif:2437868	ncbi:579415	Reithrodontomys brevirostris nicaraguae
Reithrodontomys chrysopsis	Reithrodontomys_chrysopsis_CRICETIDAE_RODENTIA	222512	gbif:2437869	ncbi:319466	Reithrodontomys chrysopsis tolucae,Reithrodontomys colimae,Reithrodontomys orizabae,Reithrodontomys perotensis
Reithrodontomys creper	Reithrodontomys_creper_CRICETIDAE_RODENTIA	222519	gbif:2437859	ncbi:319462	
Reithrodontomys darienensis	Reithrodontomys_darienensis_CRICETIDAE_RODENTIA	3608381	gbif:2437870		
Reithrodontomys fulvescens	Reithrodontomys_fulvescens_CRICETIDAE_RODENTIA	39181	gbif:2437864	ncbi:56213	Reithrodontomys fulvescens mustelinus,Reithrodontomys fulvescens infernatis,Reithrodontomys fulvescens nelsoni,Reithrodontomys griseoflavus helvolus,Reithrodontomys fulvescens chiapensis,Reithrodontomys levipes toltecus,Reithrodontomys mexicanus intermedius,Reithrodontomys fulvescens canus,Reithrodontomys mexicanus aurantius,Reithrodontomys fulvescens meridionalis,Reithrodontomys fulvescens tropicalis,Reithrodontomys tenuis,Reithrodontomys laceyi,Reithrodontomys inexspectatus,Reithrodontomys griseoflavus,Rhithrodontomys amoenus,Reithrodontomys difficilis,Reithrodontomys chrysotis
Reithrodontomys gracilis	Reithrodontomys_gracilis_CRICETIDAE_RODENTIA	52082	gbif:2437855	ncbi:243215	Reithrodontomys gracilis insularis,Reithrodontomys gracilis anthonyi,Reithrodontomys harrisi,Reithrodontomys pacificus
Reithrodontomys hirsutus	Reithrodontomys_hirsutus_CRICETIDAE_RODENTIA	222510	gbif:2437860	ncbi:319467	Reithrodontomys levipes
Reithrodontomys humulis	Reithrodontomys_humulis_CRICETIDAE_RODENTIA	208414	gbif:2437865	ncbi:129430	Reithrodontomys lecontii impiger,Reithrodontomys humulis virginianus,Reithrodontomys humulis dickinsoni,Mus humulis,Mus lecontii,Mus carolinensis,Reithrodontomys merriami
Reithrodontomys megalotis	Reithrodontomys_megalotis_CRICETIDAE_RODENTIA	732037	gbif:2437874	ncbi:44234	Reithrodontomys megalotis ravus,Reithrodontomys saturatus alticolus,Reithrodontomys megalotis limicola,Reithrodontomys dychei nebrascensis,Reithrodontomys megalotis santacruzae,Reithrodontomys megalotis distichlis,Reithrodontomys megalotis arizonensis,Reithrodon megalotis,Rhithrodontomys catalinae,Reithrodontomys amoles,Reithrodontomys aztecus,Rhithrodontomys peninsulae,Reithrodontomys arizonensis,Reithrodontomys dychei
Reithrodontomys mexicanus	Reithrodontomys_mexicanus_CRICETIDAE_RODENTIA	682664	gbif:2437871	ncbi:89150	Peromyscus mexicanus orizabae,Reithrodontomys mexicanus garichensis,Peromyscus mexicanus salvadorensis,Peromyscus mexicanus nudipes,Peromyscus mexicanus putlaensis,Reithrodontomys mexicanus lucifrons,Peromyscus mexicanus mexicanus,Reithrodontomys mexicanus minusculus,Reithrodontomys mexicanus orinus,Peromyscus mexicanus philombrinus,Peromyscus mexicanus oaxacensis,Peromyscus mexicanus angelensis,Peromyscus banderanus coatlanensis,Reithrodontomys mexicanus riparius,Reithrodontomys mexicanus scansor,Peromyscus megalops azulensis,Peromyscus nudipes orientalis,Peromyscus mexicanus altilaneus,Peromyscus nudipes hesperus,Reithrodontomys mexicanus howelli,Peromyscus mexicanus saxatilis,Peromyscus mexicanus teapensis,Peromyscus mexicanus totontepecus,Reithrodontomys mexicanus ocotepequensis,Peromyscus mexicanus coatlanensis,Peromyscus mexicanus philombrius,Reithrodontomys costaricensis jalapae,Peromyscus guatemalensis tropicalis,Peromyscus mexicanus orientalis,Reithrodontomys mexicanus potrerograndei,? mexicana,Peromyscus banderanus angelensis,Peromyscus mexicanus,Peromyscus tehuantepecus,Hesperomys cherrii,Peromyscus altilaneus,Hesperomys nudipes,Peromyscus cacabatus,Peromyscus nicaraguae
Reithrodontomys microdon	Reithrodontomys_microdon_CRICETIDAE_RODENTIA	52080	gbif:2437856	ncbi:243214	Reithrodontomys microdon albilabris,Reithrodontomys microdon wagneri
Reithrodontomys montanus	Reithrodontomys_montanus_CRICETIDAE_RODENTIA	208412	gbif:2437866	ncbi:129431	Reithrodon montanus,Reithrodontomys albescens,Reithrodontomys griseus
Reithrodontomys raviventris	Reithrodontomys_raviventris_CRICETIDAE_RODENTIA	208418	gbif:2437867	ncbi:129432	Reithrodontomys halicoetes
Reithrodontomys spectabilis	Reithrodontomys_spectabilis_CRICETIDAE_RODENTIA	222517	gbif:2437862	ncbi:319463	
Reithrodontomys sumichrasti	Reithrodontomys_sumichrasti_CRICETIDAE_RODENTIA	770864		ncbi:89102	
Reithrodontomys tenuirostris	Reithrodontomys_tenuirostris_CRICETIDAE_RODENTIA	222514	gbif:2437863	ncbi:319465	Reithrodontomys tenuirostris aureus
Reithrodontomys zacatecae	Reithrodontomys_zacatecae_CRICETIDAE_RODENTIA	208416	gbif:2437873	ncbi:129433	
Rhabdomys pumilio	Rhabdomys_pumilio_MURIDAE_RODENTIA	386299	gbif:2438736	ncbi:121573	Arvicanthis pumilio deserti,Rhabdomys pumilio orangiae,Arvicanthis pumilio cinereus,Rhabdomys pumilio fouriei,Isomys pumilio bechuanae,Arvicanthis pumilio meridionalis,Rhabdomys pumilio prieskae,Rhabdomys pumilio namibensis,Mus pumilio major,Arvicanthis pumilio intermedius,Rhabdomys pumilio namaquensis,Arvicanthis pumilio griquae,Mus lineatus,Mus donavani,Mus vittatus,Mus septemvittatus
Rhagomys longilingua	Rhagomys_longilingua_CRICETIDAE_RODENTIA	494901	gbif:4265034	ncbi:329889	
Rhagomys rufescens	Rhagomys_rufescens_CRICETIDAE_RODENTIA	267561	gbif:2439151	ncbi:221579	
Rheithrosciurus macrotis	Rheithrosciurus_macrotis_SCIURIDAE_RODENTIA	477824	gbif:2437225	ncbi:226835	
Rheomys raptor	Rheomys_raptor_CRICETIDAE_RODENTIA	38053	gbif:2439348	ncbi:218836	Rheomys hartmanni
Rheomys thomasi	Rheomys_thomasi_CRICETIDAE_RODENTIA	1027423	gbif:2439346	ncbi:451894	Rheomys thomasi stirtoni,Rheomys thomasi chiapensis
Rhinoceros sondaicus	Rhinoceros_sondaicus_RHINOCEROTIDAE_PERISSODACTYLA	668145	gbif:5220112	ncbi:102233	
Rhinoceros unicornis	Rhinoceros_unicornis_RHINOCEROTIDAE_PERISSODACTYLA	1087496	gbif:5220113	ncbi:9809	Rhinoceros asiaticus,Rhinoceros unicornis bengalensis,Rhinoceros indicus,Rhinoceros stenocephalus,Rhinoceros jamrachi,Rhinoceros rugosus
Rhinolophus acuminatus	Rhinolophus_acuminatus_RHINOLOPHIDAE_CHIROPTERA	1094798	gbif:2432626	ncbi:320431	
Rhinolophus affinis	Rhinolophus_affinis_RHINOLOPHIDAE_CHIROPTERA	867408	gbif:2432641	ncbi:59477	
Rhinolophus alcyone	Rhinolophus_alcyone_RHINOLOPHIDAE_CHIROPTERA	597927	gbif:2432630	ncbi:249024	
Rhinolophus arcuatus	Rhinolophus_arcuatus_RHINOLOPHIDAE_CHIROPTERA	1052593	gbif:2432676	ncbi:76834	Rhinolophus anderseni
Rhinolophus beddomei	Rhinolophus_beddomei_RHINOLOPHIDAE_CHIROPTERA	994640	gbif:7261961	ncbi:556920	
Rhinolophus blasii	Rhinolophus_blasii_RHINOLOPHIDAE_CHIROPTERA	766065	gbif:2432666	ncbi:519037	
Rhinolophus borneensis	Rhinolophus_borneensis_RHINOLOPHIDAE_CHIROPTERA	662126	gbif:2432654	ncbi:337452	
Rhinolophus capensis	Rhinolophus_capensis_RHINOLOPHIDAE_CHIROPTERA	787393	gbif:2432633	ncbi:302408	
Rhinolophus celebensis	Rhinolophus_celebensis_RHINOLOPHIDAE_CHIROPTERA	656402	gbif:2432613	ncbi:1078801	
Rhinolophus chaseni	Rhinolophus_chaseni_RHINOLOPHIDAE_CHIROPTERA	180050		ncbi:867890	Rhinolophus borneensis chaseni
Rhinolophus clivosus	Rhinolophus_clivosus_RHINOLOPHIDAE_CHIROPTERA	867386	gbif:2432669	ncbi:59478	
Rhinolophus coelophyllus	Rhinolophus_coelophyllus_RHINOLOPHIDAE_CHIROPTERA	180053	gbif:2432647	ncbi:867891	
Rhinolophus cognatus	Rhinolophus_cognatus_RHINOLOPHIDAE_CHIROPTERA	3614115	gbif:2432637	ncbi:1548709	
Rhinolophus cohenae	Rhinolophus_cohenae_RHINOLOPHIDAE_CHIROPTERA	6146479	gbif:7485944		
Rhinolophus creaghi	Rhinolophus_creaghi_RHINOLOPHIDAE_CHIROPTERA	215186	gbif:2432617	ncbi:178895	
Rhinolophus darlingi	Rhinolophus_darlingi_RHINOLOPHIDAE_CHIROPTERA	756659	gbif:2432673	ncbi:49443	Rhinolophus darlingii,Rhinolophus darlingi darlingi
Rhinolophus denti	Rhinolophus_denti_RHINOLOPHIDAE_CHIROPTERA	759458	gbif:2432651	ncbi:608656	
Rhinolophus eloquens	Rhinolophus_eloquens_RHINOLOPHIDAE_CHIROPTERA	766060	gbif:2432631	ncbi:519038	Rhinolophus hildebrandti eloquens
Rhinolophus euryale	Rhinolophus_euryale_RHINOLOPHIDAE_CHIROPTERA	353435	gbif:2432621	ncbi:109476	Rhinolophus cabrerae,Rhinolophus nordmanni,Rhinolophus atlanticus,Rhinolophus toscanus,Rhinolophus barbarus
Rhinolophus euryotis	Rhinolophus_euryotis_RHINOLOPHIDAE_CHIROPTERA	1052591	gbif:2432677	ncbi:76835	
Rhinolophus ferrumequinum	Rhinolophus_ferrumequinum_RHINOLOPHIDAE_CHIROPTERA	867388	gbif:2432655	ncbi:59479	Rhinolophus ferrumequinum martinoi
Rhinolophus formosae	Rhinolophus_formosae_RHINOLOPHIDAE_CHIROPTERA	103773	gbif:4266770	ncbi:472238	
Rhinolophus fumigatus	Rhinolophus_fumigatus_RHINOLOPHIDAE_CHIROPTERA	263942	gbif:2432645	ncbi:302410	
Rhinolophus hildebrandtii	Rhinolophus_hildebrandtii_RHINOLOPHIDAE_CHIROPTERA	263944	gbif:4266709	ncbi:302411	Rhinolophus hildebrandtii
Rhinolophus hipposideros	Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA	610867	gbif:2432614	ncbi:77218	Rhinolophus moravicus,Rhinolophus phasma,Rhinolophus vespa,Rhinolophus bihastatus,Rhinolophus bifer,Rhinolophus eggenhoffner,Rhinolophus trogophilus,Rhinolophus alpinus,Rhinolophus kisnyresiensis,Rhinolophus minutus,Rhinolophus helvetica,Rhinolophus anomalus,Rhinolophus pallidus,Rhinolophus majori
Rhinolophus landeri	Rhinolophus_landeri_RHINOLOPHIDAE_CHIROPTERA	766062	gbif:2432628	ncbi:519039	
Rhinolophus lepidus	Rhinolophus_lepidus_RHINOLOPHIDAE_CHIROPTERA	217411	gbif:2432618	ncbi:188570	
Rhinolophus luctus	Rhinolophus_luctus_RHINOLOPHIDAE_CHIROPTERA	662128	gbif:2432674	ncbi:337453	
Rhinolophus mabuensis	Rhinolophus_mabuensis_RHINOLOPHIDAE_CHIROPTERA	6146483	gbif:7805736		
Rhinolophus maclaudi	Rhinolophus_maclaudi_RHINOLOPHIDAE_CHIROPTERA	156729	gbif:2432663	ncbi:608657	
Rhinolophus macrotis	Rhinolophus_macrotis_RHINOLOPHIDAE_CHIROPTERA	665410	gbif:2432652	ncbi:196889	
Rhinolophus malayanus	Rhinolophus_malayanus_RHINOLOPHIDAE_CHIROPTERA	156758	gbif:2432642	ncbi:608659	
Rhinolophus marshalli	Rhinolophus_marshalli_RHINOLOPHIDAE_CHIROPTERA	657546	gbif:2432632	ncbi:476588	
Rhinolophus megaphyllus	Rhinolophus_megaphyllus_RHINOLOPHIDAE_CHIROPTERA	1052598	gbif:2432622	ncbi:76836	
Rhinolophus mehelyi	Rhinolophus_mehelyi_RHINOLOPHIDAE_CHIROPTERA	626350	gbif:2432667	ncbi:342862	Rhinolophus carpetanus
Rhinolophus mossambicus	Rhinolophus_mossambicus_RHINOLOPHIDAE_CHIROPTERA	6146487	gbif:8030031		
Rhinolophus paradoxolophus	Rhinolophus_paradoxolophus_RHINOLOPHIDAE_CHIROPTERA	460792	gbif:2432671	ncbi:479477	Rhinomegalophus paradoxolophus
Rhinolophus pearsonii	Rhinolophus_pearsonii_RHINOLOPHIDAE_CHIROPTERA	217409	gbif:2432658	ncbi:188571	Rhinolophus pearsoni
Rhinolophus philippinensis	Rhinolophus_philippinensis_RHINOLOPHIDAE_CHIROPTERA	1052596	gbif:2432649	ncbi:76837	
Rhinolophus pusillus	Rhinolophus_pusillus_RHINOLOPHIDAE_CHIROPTERA	678436	gbif:2432639	ncbi:159858	
Rhinolophus rex	Rhinolophus_rex_RHINOLOPHIDAE_CHIROPTERA	217412	gbif:2432619	ncbi:188572	
Rhinolophus robinsoni	Rhinolophus_robinsoni_RHINOLOPHIDAE_CHIROPTERA	505797	gbif:2432675	ncbi:526812	
Rhinolophus rouxii	Rhinolophus_rouxii_RHINOLOPHIDAE_CHIROPTERA	1047994	gbif:2432664	ncbi:89398	Rhinolophus rouxi
Rhinolophus ruwenzorii	Rhinolophus_ruwenzorii_RHINOLOPHIDAE_CHIROPTERA	37375	gbif:4266796	ncbi:519040	
Rhinolophus sedulus	Rhinolophus_sedulus_RHINOLOPHIDAE_CHIROPTERA	190915	gbif:2432643	ncbi:59480	
Rhinolophus shameli	Rhinolophus_shameli_RHINOLOPHIDAE_CHIROPTERA	155030	gbif:2432623	ncbi:608708	Rhinolophus coelophyllus shameli
Rhinolophus siamensis	Rhinolophus_siamensis_RHINOLOPHIDAE_CHIROPTERA	180047	gbif:4266763	ncbi:867892	Rhinolophus macrotis siamensis
Rhinolophus simulator	Rhinolophus_simulator_RHINOLOPHIDAE_CHIROPTERA	37373	gbif:2432657	ncbi:519041	
Rhinolophus sinicus	Rhinolophus_sinicus_RHINOLOPHIDAE_CHIROPTERA	1047995	gbif:7261959	ncbi:89399	Rhinolophus rouxii sinicus
Rhinolophus smithersi	Rhinolophus_smithersi_RHINOLOPHIDAE_CHIROPTERA	6146490	gbif:7720894		
Rhinolophus stheno	Rhinolophus_stheno_RHINOLOPHIDAE_CHIROPTERA	327527	gbif:2432636	ncbi:430491	Rhinolophus stheno stheno
Rhinolophus subrufus	Rhinolophus_subrufus_RHINOLOPHIDAE_CHIROPTERA	747754	gbif:2432616	ncbi:545503	
Rhinolophus swinnyi	Rhinolophus_swinnyi_RHINOLOPHIDAE_CHIROPTERA	155028	gbif:2432672	ncbi:608709	
Rhinolophus thomasi	Rhinolophus_thomasi_RHINOLOPHIDAE_CHIROPTERA	657548	gbif:2432660	ncbi:476589	
Rhinolophus trifoliatus	Rhinolophus_trifoliatus_RHINOLOPHIDAE_CHIROPTERA	863506	gbif:2432650	ncbi:430492	
Rhinolophus virgo	Rhinolophus_virgo_RHINOLOPHIDAE_CHIROPTERA	624281	gbif:2432640	ncbi:1078802	
Rhinolophus xinanzhongguoensis	Rhinolophus_xinanzhongguoensis_RHINOLOPHIDAE_CHIROPTERA	1097174	gbif:7979235	ncbi:563833	Rhinolophus sp. ROM 117760
Rhinolophus yunanensis	Rhinolophus_yunanensis_RHINOLOPHIDAE_CHIROPTERA	3614113	gbif:2432629		
Rhinonicteris aurantia	Rhinonicteris_aurantia_HIPPOSIDERIDAE_CHIROPTERA	798260	gbif:2432738	ncbi:270786	Melonycteris aurantius,Rhinonycteris aurantius,Rhinolophus aurantius,Rhinonicteris aurantius
Rhinophylla alethina	Rhinophylla_alethina_PHYLLOSTOMIDAE_CHIROPTERA	941570	gbif:5218758	ncbi:138699	
Rhinophylla fischerae	Rhinophylla_fischerae_PHYLLOSTOMIDAE_CHIROPTERA	546395	gbif:5218757	ncbi:138706	
Rhinophylla pumilio	Rhinophylla_pumilio_PHYLLOSTOMIDAE_CHIROPTERA	546394	gbif:5218759	ncbi:138707	
Rhinopithecus avunculus	Rhinopithecus_avunculus_CERCOPITHECIDAE_PRIMATES	514757	gbif:4267009	ncbi:66062	Pygathrix avunculus
Rhinopithecus bieti	Rhinopithecus_bieti_CERCOPITHECIDAE_PRIMATES	77080	gbif:4267007	ncbi:61621	Pygathrix bieti
Rhinopithecus brelichi	Rhinopithecus_brelichi_CERCOPITHECIDAE_PRIMATES	1068677	gbif:4267005	ncbi:224329	Pygathrix brelichi,Rhinopithecus roxellanae brelichi
Rhinopithecus roxellana	Rhinopithecus_roxellana_CERCOPITHECIDAE_PRIMATES	77083	gbif:7262005	ncbi:61622	Pygathrix roxellana
Rhinopithecus strykeri	Rhinopithecus_strykeri_CERCOPITHECIDAE_PRIMATES	1072533	gbif:8316890	ncbi:1194336	
Rhinopoma hadramauticum	Rhinopoma_hadramauticum_RHINOPOMATIDAE_CHIROPTERA	5835530	gbif:7530561	ncbi:1436297	
Rhinopoma hardwickii	Rhinopoma_hardwickii_RHINOPOMATIDAE_CHIROPTERA	267981	gbif:5707278	ncbi:124756	
Rhinopoma microphyllum	Rhinopoma_microphyllum_RHINOPOMATIDAE_CHIROPTERA	971918	gbif:5218749	ncbi:173903	
Rhinopoma muscatellum	Rhinopoma_muscatellum_RHINOPOMATIDAE_CHIROPTERA	971915	gbif:5218748	ncbi:173902	
Rhinosciurus laticaudatus	Rhinosciurus_laticaudatus_SCIURIDAE_RODENTIA	149980	gbif:5219658	ncbi:226571	
Rhipidomys cariri	Rhipidomys_cariri_CRICETIDAE_RODENTIA	55027	gbif:5786981	ncbi:863427	
Rhipidomys emiliae	Rhipidomys_emiliae_CRICETIDAE_RODENTIA	55015	gbif:5706771	ncbi:863428	Oecomys emiliae
Rhipidomys gardneri	Rhipidomys_gardneri_CRICETIDAE_RODENTIA	55013	gbif:5706773	ncbi:863429	
Rhipidomys ipukensis	Rhipidomys_ipukensis_CRICETIDAE_RODENTIA	269483	gbif:7655363	ncbi:866548	Rhipidomys sp. RGR-2010a
Rhipidomys itoan	Rhipidomys_itoan_CRICETIDAE_RODENTIA	269482		ncbi:866549	Rhipidomys sp. RGR-2010b
Rhipidomys latimanus	Rhipidomys_latimanus_CRICETIDAE_RODENTIA	7067305	gbif:5219824	ncbi:2023161	Rhipidomys scandens
Rhipidomys leucodactylus	Rhipidomys_leucodactylus_CRICETIDAE_RODENTIA	310842	gbif:5219815	ncbi:29129	
Rhipidomys macconnelli	Rhipidomys_macconnelli_CRICETIDAE_RODENTIA	770862	gbif:5219819	ncbi:89103	
Rhipidomys macrurus	Rhipidomys_macrurus_CRICETIDAE_RODENTIA	628035	gbif:5706772	ncbi:863430	
Rhipidomys mastacalis	Rhipidomys_mastacalis_CRICETIDAE_RODENTIA	225515	gbif:5219825	ncbi:89104	
Rhipidomys nitela	Rhipidomys_nitela_CRICETIDAE_RODENTIA	225511	gbif:5219820	ncbi:89105	
Rhipidomys tribei	Rhipidomys_tribei_CRICETIDAE_RODENTIA	843933		ncbi:866550	Rhipidomys sp. RGR-2010c
Rhipidomys wetzeli	Rhipidomys_wetzeli_CRICETIDAE_RODENTIA	770858	gbif:5219822	ncbi:89106	
Rhizomys pruinosus	Rhizomys_pruinosus_SPALACIDAE_RODENTIA	964579	gbif:2438059	ncbi:53275	Rhizomys prusianus,Rhizomys latouchei,Rhizomys pannosus,Rhizomys senex
Rhizomys sinensis	Rhizomys_sinensis_SPALACIDAE_RODENTIA	45212	gbif:2438057	ncbi:146130	Rhizomys chinensis,Rhizomys vestitus,Rhizomys davidi,Rhizomys wardi
Rhogeessa aeneus	Rhogeessa_aeneus_VESPERTILIONIDAE_CHIROPTERA	108227	gbif:4266462	ncbi:258950	Rhogeessa parvula aeneus
Rhogeessa alleni	Rhogeessa_alleni_VESPERTILIONIDAE_CHIROPTERA	76933	gbif:2432274	ncbi:153295	Baeodon alleni
Rhogeessa genowaysi	Rhogeessa_genowaysi_VESPERTILIONIDAE_CHIROPTERA	267463	gbif:2432272	ncbi:433358	
Rhogeessa gracilis	Rhogeessa_gracilis_VESPERTILIONIDAE_CHIROPTERA	267465	gbif:2432276	ncbi:433359	
Rhogeessa io	Rhogeessa_io_VESPERTILIONIDAE_CHIROPTERA	473223	gbif:4266463	ncbi:261758	
Rhogeessa mira	Rhogeessa_mira_VESPERTILIONIDAE_CHIROPTERA	687550	gbif:2432275	ncbi:258949	
Rhogeessa parvula	Rhogeessa_parvula_VESPERTILIONIDAE_CHIROPTERA	76914	gbif:2432273	ncbi:153298	
Rhogeessa tumida	Rhogeessa_tumida_VESPERTILIONIDAE_CHIROPTERA	76917	gbif:2432270	ncbi:153299	
Rhombomys opimus	Rhombomys_opimus_MURIDAE_RODENTIA	504792	gbif:2437935	ncbi:186474	Gerbillus opimus nigrescens,Rhombomys opimus fumicolor,Rhombomys opimus pevzovi,Gerbillus opimus dalversinicus,Rhombomys opimus alaschanicus,Rhombomys opimus sargadensis,Rhombomys opimus sodalis,Gerbillus giganteus,Rhombomys pallidus
Rhynchocyon cirnei	Rhynchocyon_cirnei_MACROSCELIDIDAE_MACROSCELIDEA	627114	gbif:5220104	ncbi:473867	Rhynchocyon cirneii
